sh_code;sh_level;kingdom;phylum;class;order;family;genus;species;lowest_taxon;lowest_taxon_level
SH0940856.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Peristomialis;Peristomialis_corynospora;Peristomialis_corynospora;species
SH0959837.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_unspecified;Hypocreales_gen_unspecified;Hypocreales_sp;Hypocreales_gen_unspecified;genus
SH0845598.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Tricladiaceae;Tricladium;Tricladium_angustum;Tricladium_angustum;species
SH0735911.10FU;1,5;Fungi;Ascomycota;Ascomycota_cls_unspecified;Ascomycota_ord_unspecified;Ascomycota_fam_unspecified;Ascomycota_gen_unspecified;Ascomycota_sp;Ascomycota_gen_unspecified;genus
SH0736097.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Nectriaceae_gen_unspecified;Nectriaceae_sp;Nectriaceae_gen_unspecified;genus
SH0743352.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Efibulobasidium;Efibulobasidium_sp;Efibulobasidium;genus
SH0824122.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricomycetes_ord_unspecified;Agaricomycetes_fam_unspecified;Agaricomycetes_gen_unspecified;Agaricomycetes_sp;Agaricomycetes_gen_unspecified;genus
SH0860096.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Porotheleaceae;Phloeomana;Phloeomana_speirea;Phloeomana_speirea;species
SH0865647.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetales_fam_unspecified;Hymenochaetales_gen_unspecified;Hymenochaetales_sp;Hymenochaetales_gen_unspecified;genus
SH0887330.10FU;1,5;Fungi;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniales_fam_unspecified;Pucciniales_gen_unspecified;Pucciniales_sp;Pucciniales_gen_unspecified;genus
SH0895557.10FU;1,5;Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Bacidina;Bacidina_sp;Bacidina;genus
SH0895595.10FU;1,5;Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Bacidia;Bacidia_neosquamulosa;Bacidia_neosquamulosa;species
SH0908001.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH0908176.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH0908259.10FU;1,5;Fungi;Ascomycota;Pezizomycotina_cls_Incertae_sedis;Pezizomycotina_ord_Incertae_sedis;Pezizomycotina_fam_Incertae_sedis;Trichosporiella;Trichosporiella_multisporum;Trichosporiella_multisporum;species
SH0912771.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Neohendersoniaceae;Neohendersonia;Neohendersonia_kickxii;Neohendersonia_kickxii;species
SH0912925.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_unspecified;Sordariomycetes_fam_unspecified;Sordariomycetes_gen_unspecified;Sordariomycetes_sp;Sordariomycetes_gen_unspecified;genus
SH0924986.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Mytilinidiales;Mytilinidiaceae;Lophium;Lophium_arboricola;Lophium_arboricola;species
SH0927251.10FU;1,5;Fungi;Chytridiomycota;Lobulomycetes;Lobulomycetales;Lobulomycetales_fam_unspecified;Lobulomycetales_gen_unspecified;Lobulomycetales_sp;Lobulomycetales_gen_unspecified;genus
SH0928203.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Gliomastix;Gliomastix_tumulicola;Gliomastix_tumulicola;species
SH0934685.10FU;1,5;Fungi;Fungi_phy_unspecified;Fungi_cls_unspecified;Fungi_ord_unspecified;Fungi_fam_unspecified;Fungi_gen_unspecified;Fungi_sp;Fungi_gen_unspecified;genus
SH0946359.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0948065.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena_filopes;Mycena_filopes;species
SH0948391.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Lachnaceae;Lachnum;Lachnum_sp;Lachnum;genus
SH0948609.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Pezicula;Pezicula_ericae;Pezicula_ericae;species
SH0953513.10FU;1,5;Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Rhizophydiales_fam_unspecified;Rhizophydiales_gen_unspecified;Rhizophydiales_sp;Rhizophydiales_gen_unspecified;genus
SH0955976.10FU;1,5;Fungi;Fungi_phy_unspecified;Fungi_cls_unspecified;Fungi_ord_unspecified;Fungi_fam_unspecified;Fungi_gen_unspecified;Fungi_sp;Fungi_gen_unspecified;genus
SH0961638.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Chaetothyriales_fam_unspecified;Chaetothyriales_gen_unspecified;Chaetothyriales_sp;Chaetothyriales_gen_unspecified;genus
SH0963787.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Leotiales;Leotiales_fam_unspecified;Leotiales_gen_unspecified;Leotiales_sp;Leotiales_gen_unspecified;genus
SH0968706.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae;Armillaria;Armillaria_mellea;Armillaria_mellea;species
SH0971668.10FU;1,5;Fungi;Fungi_phy_unspecified;Fungi_cls_unspecified;Fungi_ord_unspecified;Fungi_fam_unspecified;Fungi_gen_unspecified;Fungi_sp;Fungi_gen_unspecified;genus
SH0978306.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_unspecified;Pleosporales_gen_unspecified;Pleosporales_sp;Pleosporales_gen_unspecified;genus
SH0991813.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_unspecified;Pleosporales_gen_unspecified;Pleosporales_sp;Pleosporales_gen_unspecified;genus
SH0995668.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Xylariales;Graphostromataceae;Biscogniauxia;Biscogniauxia_nummularia;Biscogniauxia_nummularia;species
SH1001305.10FU;1,5;Fungi;Ascomycota;Ascomycota_cls_unspecified;Ascomycota_ord_unspecified;Ascomycota_fam_unspecified;Ascomycota_gen_unspecified;Ascomycota_sp;Ascomycota_gen_unspecified;genus
SH1001315.10FU;1,5;Fungi;Ascomycota;Ascomycota_cls_unspecified;Ascomycota_ord_unspecified;Ascomycota_fam_unspecified;Ascomycota_gen_unspecified;Ascomycota_sp;Ascomycota_gen_unspecified;genus
SH1021717.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Neosetophoma;Neosetophoma_phragmitis;Neosetophoma_phragmitis;species
SH0846084.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Mollisiaceae;Mollisia;Mollisia_novobrunsvicensis;Mollisia_novobrunsvicensis;species
SH0856386.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;Alternaria_eichhorniae;Alternaria_eichhorniae;species
SH0940404.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_antarcticum;Penicillium_antarcticum;species
SH0741887.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena_rebaudengoi;Mycena_rebaudengoi;species
SH0844922.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria_hypoxylon;Xylaria_hypoxylon;species
SH0969738.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus;Cryptococcus_sp;Cryptococcus;genus
SH0908350.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH0930072.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Codinaeella;Codinaeella_parvilobata;Codinaeella_parvilobata;species
SH1003996.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Hormographiella;Hormographiella_verticillata;Hormographiella_verticillata;species
SH1012834.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricales_fam_unspecified;Agaricales_gen_unspecified;Agaricales_sp;Agaricales_gen_unspecified;genus
SH0891179.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Tremella;Tremella_sp;Tremella;genus
SH0905630.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Knufia;Knufia_petricola;Knufia_petricola;species
SH0911868.10FU;1,5;Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Sporobolomyces;Sporobolomyces_roseus;Sporobolomyces_roseus;species
SH0944227.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_ochroleuca;Russula_ochroleuca;species
SH0946121.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;Oidiodendron_echinulatum;Oidiodendron_echinulatum;species
SH0961934.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0966654.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Leotiales;Tympanidaceae;Tympanidaceae_gen_unspecified;Tympanidaceae_sp;Tympanidaceae_gen_unspecified;genus
SH0977416.10FU;1,5;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;Orbilia_eucalypti;Orbilia_eucalypti;species
SH1010647.10FU;1,5;Fungi;Ascomycota;Lecanoromycetes;Lecanoromycetes_ord_unspecified;Lecanoromycetes_fam_unspecified;Lecanoromycetes_gen_unspecified;Lecanoromycetes_sp;Lecanoromycetes_gen_unspecified;genus
SH1044269.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0740215.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Beauveria;Beauveria_caledonica;Beauveria_caledonica;species
SH0996105.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Lachnaceae;Dasyscyphella;Dasyscyphella_nivea;Dasyscyphella_nivea;species
SH1000762.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Amplistromatales;Amplistromataceae;Neoacrodontium;Neoacrodontium_hydnicola;Neoacrodontium_hydnicola;species
SH0734829.10FU;1,5;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Trichomonascaceae;Diddensiella;Diddensiella_transvaalensis;Diddensiella_transvaalensis;species
SH0742380.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0756373.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Exidiaceae;Exidiaceae_gen_unspecified;Exidiaceae_sp;Exidiaceae_gen_unspecified;genus
SH0842345.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Sporoschisma;Sporoschisma_hemipsilum;Sporoschisma_hemipsilum;species
SH0842351.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Sporoschisma;Sporoschisma_aquaticum;Sporoschisma_aquaticum;species
SH0845333.10FU;1,5;Fungi;Fungi_phy_unspecified;Fungi_cls_unspecified;Fungi_ord_unspecified;Fungi_fam_unspecified;Fungi_gen_unspecified;Fungi_sp;Fungi_gen_unspecified;genus
SH0848505.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Haptocillium;Haptocillium_sinense;Haptocillium_sinense;species
SH0848514.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Ophiocordycipitaceae_gen_unspecified;Ophiocordycipitaceae_sp;Ophiocordycipitaceae_gen_unspecified;genus
SH0853938.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Dictyosporiaceae;Dictyosporiaceae_gen_unspecified;Dictyosporiaceae_sp;Dictyosporiaceae_gen_unspecified;genus
SH0860907.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_unspecified;Pleosporales_gen_unspecified;Pleosporales_sp;Pleosporales_gen_unspecified;genus
SH0863374.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pleurotaceae;Resupinatus;Resupinatus_poriaeformis;Resupinatus_poriaeformis;species
SH0867662.10FU;1,5;Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Gryganskiella;Gryganskiella_cystojenkinii;Gryganskiella_cystojenkinii;species
SH0872138.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Botryobasidiaceae;Botryobasidium;Botryobasidium_sp;Botryobasidium;genus
SH0873196.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Glomerellales;Reticulascaceae;Cylindrotrichum;Cylindrotrichum_clavatum;Cylindrotrichum_clavatum;species
SH0884726.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Calcarisporiaceae;Calcarisporium;Calcarisporium_arbuscula;Calcarisporium_arbuscula;species
SH0886788.10FU;1,5;Fungi;Ascomycota;Ascomycota_cls_unspecified;Ascomycota_ord_unspecified;Ascomycota_fam_unspecified;Ascomycota_gen_unspecified;Ascomycota_sp;Ascomycota_gen_unspecified;genus
SH0907418.10FU;1,5;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Hyalorbilia;Hyalorbilia_inflatula;Hyalorbilia_inflatula;species
SH0940792.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Bionectriaceae_gen_unspecified;Bionectriaceae_sp;Bionectriaceae_gen_unspecified;genus
SH0943488.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH0943493.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Bisporella;Bisporella_sp;Bisporella;genus
SH0948724.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Helotiales_fam_Incertae_sedis_gen_unspecified;Helotiales_fam_Incertae_sedis_sp;Helotiales;order
SH0948769.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Lachnaceae;Lachnum;Lachnum_pygmaeum;Lachnum_pygmaeum;species
SH0960635.10FU;1,5;Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella_sp;Mortierella;genus
SH0971313.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Oliveoniaceae;Oliveonia;Oliveonia_sp;Oliveonia;genus
SH0977001.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;Capronia_sp;Capronia;genus
SH0982454.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH1012174.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Ploettnerulaceae;Cadophora;Cadophora_dextrinospora;Cadophora_dextrinospora;species
SH0953269.10FU;1,5;Fungi;Ascomycota;Arthoniomycetes;Arthoniales;Roccellaceae;Pseudoschismatomma;Pseudoschismatomma_rufescens;Pseudoschismatomma_rufescens;species
SH0870332.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus_leoninus;Pluteus_leoninus;species
SH0948028.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena_metata;Mycena_metata;species
SH0964085.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Teichosporaceae;Teichospora;Teichospora_quercus;Teichospora_quercus;species
SH0982415.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0991043.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyaloscyphaceae_gen_unspecified;Hyaloscyphaceae_sp;Hyaloscyphaceae_gen_unspecified;genus
SH0911196.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Rhinocladiella;Rhinocladiella_coryli;Rhinocladiella_coryli;species
SH0759016.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Pholiota;Pholiota_adiposa;Pholiota_adiposa;species
SH0814791.10FU;1,5;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Hyalorbilia;Hyalorbilia_sp;Hyalorbilia;genus
SH0843230.10FU;1,5;Fungi;Ascomycota;Arthoniomycetes;Arthoniales;Chrysotrichaceae;Chrysothrix;Chrysothrix_sp;Chrysothrix;genus
SH0850213.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_unspecified;Sordariomycetes_fam_unspecified;Sordariomycetes_gen_unspecified;Sordariomycetes_sp;Sordariomycetes_gen_unspecified;genus
SH0856114.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Corticium;Corticium_confine;Corticium_confine;species
SH0868481.10FU;1,5;Fungi;Ascomycota;Candelariomycetes;Candelariales;Candelariaceae;Candelariella;Candelariella_xanthostigmoides;Candelariella_xanthostigmoides;species
SH0884401.10FU;1,5;Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Catillariaceae;Catillaria;Catillaria_nigroclavata;Catillaria_nigroclavata;species
SH0944593.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Trechispora;Trechispora_stevensonii;Trechispora_stevensonii;species
SH1003851.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinellus;Coprinellus_silvaticus;Coprinellus_silvaticus;species
SH1014572.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Xylariales;Hypoxylaceae;Hypoxylon;Hypoxylon_howeanum;Hypoxylon_howeanum;species
SH0739204.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Amphisphaeriales;Apiosporaceae;Apiospora;Apiospora_malaysiana;Apiospora_malaysiana;species
SH0908033.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyphodiscus;Hyphodiscus_otanii;Hyphodiscus_otanii;species
SH0927029.10FU;1,5;Fungi;Ascomycota;Ascomycota_cls_unspecified;Ascomycota_ord_unspecified;Ascomycota_fam_unspecified;Ascomycota_gen_unspecified;Ascomycota_sp;Ascomycota_gen_unspecified;genus
SH0970951.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Dissoconiaceae;Ramichloridium;Ramichloridium_anceps;Ramichloridium_anceps;species
SH0734804.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Chaetospermum;Chaetospermum_sp;Chaetospermum;genus
SH0741975.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus_phlebophorus;Pluteus_phlebophorus;species
SH0858948.10FU;1,5;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;Orbilia_aprilis;Orbilia_aprilis;species
SH0891086.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Lophiostomataceae;Lophiostoma;Lophiostoma_chamaecyparidis;Lophiostoma_chamaecyparidis;species
SH1008493.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Cuniculitremaceae;Fellomyces;Fellomyces_horovitziae;Fellomyces_horovitziae;species
SH1032949.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Verrucaria;Verrucaria_sp;Verrucaria;genus
SH0734007.10FU;1,5;Fungi;Basidiomycota;Microbotryomycetes;Microbotryomycetes_ord_Incertae_sedis;Chrysozymaceae;Chrysozyma;Chrysozyma_sp;Chrysozyma;genus
SH0742805.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0745404.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariales;Sordariales_fam_unspecified;Sordariales_gen_unspecified;Sordariales_sp;Sordariales_gen_unspecified;genus
SH0745927.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0761633.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Itersonilia;Itersonilia_pannonica;Itersonilia_pannonica;species
SH0814681.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena_polygramma;Mycena_polygramma;species
SH0832175.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0839782.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_Incertae_sedis;Bactrodesmium;Bactrodesmium_abruptum;Bactrodesmium_abruptum;species
SH0854729.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Savoryellales;Savoryellales_fam_unspecified;Savoryellales_gen_unspecified;Savoryellales_sp;Savoryellales_gen_unspecified;genus
SH0855453.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus_podospileus;Pluteus_podospileus;species
SH0858825.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Polycephalomyces;Polycephalomyces_tomentosus;Polycephalomyces_tomentosus;species
SH0867734.10FU;1,5;Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierellaceae_gen_unspecified;Mortierellaceae_sp;Mortierellaceae_gen_unspecified;genus
SH0868001.10FU;1,5;Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Kondoaceae;Kondoa;Kondoa_chamaenerii;Kondoa_chamaenerii;species
SH0878701.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Melanommataceae_gen_unspecified;Melanommataceae_sp;Melanommataceae_gen_unspecified;genus
SH0895511.10FU;1,5;Fungi;Fungi_phy_unspecified;Fungi_cls_unspecified;Fungi_ord_unspecified;Fungi_fam_unspecified;Fungi_gen_unspecified;Fungi_sp;Fungi_gen_unspecified;genus
SH0908372.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Mollisiaceae;Mollisia;Mollisia_sp;Mollisia;genus
SH0911089.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meruliaceae;Mycoacia;Mycoacia_aurea;Mycoacia_aurea;species
SH0911398.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Amphisphaeriales;Sporocadaceae;Truncatella;Truncatella_angustata;Truncatella_angustata;species
SH0923387.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Lophiostomataceae;Neovaginatispora;Neovaginatispora_clematidis;Neovaginatispora_clematidis;species
SH0924101.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Hydnodontaceae_gen_unspecified;Hydnodontaceae_sp;Hydnodontaceae_gen_unspecified;genus
SH0931836.10FU;1,5;Eukaryota_kgd_Incertae_sedis;Eukaryota_kgd_Incertae_sedis_phy_unspecified;Eukaryota_kgd_Incertae_sedis_cls_unspecified;Eukaryota_kgd_Incertae_sedis_ord_unspecified;Eukaryota_kgd_Incertae_sedis_fam_unspecified;Eukaryota_kgd_Incertae_sedis_gen_unspecified;Eukaryota_kgd_Incertae_sedis_sp;Eukaryota_kgd_Incertae_sedis;kingdom
SH0932211.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricales_fam_Incertae_sedis;Baeospora;Baeospora_myosura;Baeospora_myosura;species
SH0941755.10FU;1,5;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;species
SH0944926.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Auriculariaceae;Exidiopsis;Exidiopsis_effusa;Exidiopsis_effusa;species
SH0947918.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0948987.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0954897.10FU;1,5;Fungi;Fungi_phy_unspecified;Fungi_cls_unspecified;Fungi_ord_unspecified;Fungi_fam_unspecified;Fungi_gen_unspecified;Fungi_sp;Fungi_gen_unspecified;genus
SH0956262.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_brunneoviolacea;Russula_brunneoviolacea;species
SH0960237.10FU;1,5;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliales_fam_unspecified;Orbiliales_gen_unspecified;Orbiliales_sp;Orbiliales_gen_unspecified;genus
SH0961753.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Hyaloriaceae;Myxarium;Myxarium_crystallinum;Myxarium_crystallinum;species
SH0962598.10FU;1,5;Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Rhizophydiales_fam_unspecified;Rhizophydiales_gen_unspecified;Rhizophydiales_sp;Rhizophydiales_gen_unspecified;genus
SH0965706.10FU;1,5;Rhizaria;Cercozoa;Cercozoa_cls_Incertae_sedis;Cercomonadida;Cercomonadida_fam_unspecified;Cercomonadida_gen_unspecified;Cercomonadida_sp;Cercomonadida_gen_unspecified;genus
